縣市名稱,鄉鎮市名稱,村里名稱,建檔編號,名稱,地址,建檔管理類型,公廁類型
桃園市,桃園區,光興里,1000301034-T-00080,市府大廳後棟3F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00079,市府大廳後棟2F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00078,市府大廳後棟2F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00077,市府大廳後棟1F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00076,市府大廳後棟1F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00075,市府大廳前棟8F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00074,市府大廳前棟8F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00073,市府大廳前棟7F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00072,市府大廳前棟7F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00071,市府大廳前棟6F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00070,市府大廳前棟6F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00069,市府大廳前棟5F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00068,市府大廳前棟5F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00067,市府大廳前棟4F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00066,市府大廳前棟4F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00065,市府大廳前棟3F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00064,市府大廳前棟3F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00063,市府大廳前棟2F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00062,市府大廳前棟2F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00061,市府大廳前棟1F女廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00060,市府大廳前棟1F男無障礙廁所,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00059,市府大廳前棟1F男廁,桃園區縣府路1號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00058,衛生局4F(右側)會計室西女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00057,衛生局4F(右側)會計室西男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00056,衛生局3F(右側)會計室西女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00055,衛生局3F(右側)會計室西男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00054,衛生局2F(右側)會計室西女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00053,衛生局2F(右側)會計室西男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00052,衛生局1F(右側)會計室西女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00051,衛生局1F(右側)會計室西男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00050,衛生局3F(左側)政風室東女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00049,衛生局3F(左側)政風室東男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00048,衛生局2F(左側)政風室東女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00047,衛生局2F(左側)政風室東男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00046,衛生局1F(左側)政風室東女廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00045,衛生局1F(左側)政風室東男廁,桃園區縣府路55號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00044,文化局5F女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00043,文化局5F男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00042,文化局4F電梯對面女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00041,文化局4F電梯對面男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00040,文化局4F電梯旁外側女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00039,文化局4F電梯旁外側男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00038,文化局3F電梯旁外側女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00037,文化局3F電梯旁外側男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00036,文化局2F電梯對面女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00035,文化局2F電梯對面男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00034,文化局2F電梯旁外側女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00033,文化局2F電梯旁外側男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00032,文化局1F電梯旁外側女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00031,文化局1F電梯旁外側男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00030,文化局1F蔣公旁內側女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00029,文化局1F蔣公旁內側男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00028,文化局1F演藝廳女廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-T-00027,文化局1F演藝廳男廁,桃園區縣府路21號,無障礙廁所,各級機關學校
桃園市,桃園區,光興里,1000301034-O-00016,摩斯漢堡縣府店(2F)女廁,桃園區中山路472號1樓,無障礙廁所,餐廳
桃園市,桃園區,光興里,1000301034-O-00015,摩斯漢堡縣府店(2F)男廁,桃園區中山路472號1樓,無障礙廁所,餐廳
桃園市,桃園區,光興里,1000301034-C-00032,桃園中山路加油站無障礙廁所,桃園區中山路522號,無障礙廁所,加油站
桃園市,桃園區,光興里,1000301034-C-00031,桃園中山路加油站女廁,桃園區中山路522號,無障礙廁所,加油站
桃園市,桃園區,光興里,1000301034-C-00030,桃園中山路加油站男廁,桃園區中山路522號,無障礙廁所,加油站
桃園市,桃園區,福林里,1000301033-D-00031,介壽公園女廁,介壽路與介新街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00030,介壽公園男廁,介壽路與介新街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00029,建新公園女廁,建新街與長沙街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00028,建新公園男廁,建新街與長沙街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00027,福林公園女廁,介壽路、介新街與陽明五街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00026,福林公園男廁,介壽路、介新街與陽明五街口,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00025,陽明公園無障礙廁所,桃園區長沙街11號,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00024,陽明公園女廁,桃園區長沙街11號,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-D-00023,陽明公園男廁,桃園區長沙街11號,無障礙廁所,公園
桃園市,桃園區,福林里,1000301033-C-00029,統一精工加油站桃園二站男女廁,桃園區福林街166號,無障礙廁所,加油站
桃園市,桃園區,雲林里,1000301032-S-00055,德仁醫院3F女廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00054,德仁醫院3F男廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00053,德仁醫院2F無障礙廁所,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00052,德仁醫院2F女廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00051,德仁醫院2F男廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00050,德仁醫院1F女廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-S-00049,德仁醫院1F男廁,桃園區桃鶯路245號,無障礙廁所,醫院
桃園市,桃園區,雲林里,1000301032-D-00022,延平公園女廁,延平路與大豐路口,無障礙廁所,公園
桃園市,桃園區,雲林里,1000301032-D-00021,延平公園男廁,延平路與大豐路口,無障礙廁所,公園
桃園市,桃園區,雲林里,1000301032-A-00034,桃園客運桃園站(後站)無障礙廁所,桃園區桃園區延平路28號,無障礙廁所,公路車站服務區及休息站
桃園市,桃園區,雲林里,1000301032-A-00033,桃園客運桃園站(後站)女廁,桃園區桃園區延平路28號,無障礙廁所,公路車站服務區及休息站
桃園市,桃園區,雲林里,1000301032-A-00032,桃園客運桃園站(後站)男廁,桃園區桃園區延平路28號,無障礙廁所,公路車站服務區及休息站
桃園市,桃園區,中正里,1000301030-U-00007,桃園市圖書館(埔子分館)2F無障礙廁所,桃園區桃園區中正里同安街六○一號,無障礙廁所,各級社教機關
桃園市,桃園區,中正里,1000301030-U-00004,桃園市圖書館(埔子分館)1F無障礙女廁,桃園區桃園區中正里同安街六○一號,無障礙廁所,各級社教機關
桃園市,桃園區,中正里,1000301030-U-00003,桃園市圖書館(埔子分館)1F無障礙男廁,桃園區桃園區中正里同安街六○一號,無障礙廁所,各級社教機關
桃園市,桃園區,中成里,1000301029-X-00016,明聖道院女廁,桃園區中成里二鄰永佳街一二六號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中成里,1000301029-X-00015,明聖道院男廁,桃園區中成里二鄰永佳街一二六號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中成里,1000301029-C-00024,統一精工加油站國際二站女廁,桃園區國際路二段495號,無障礙廁所,加油站
桃園市,桃園區,中成里,1000301029-C-00023,統一精工加油站國際二站男廁,桃園區國際路二段495號,無障礙廁所,加油站
桃園市,桃園區,玉山里,1000301028-T-00800,陽明高中-行政大樓無障礙廁所,桃園區玉山里德壽街8號,無障礙廁所,各級機關學校
桃園市,桃園區,玉山里,1000301028-T-00799,陽明高中-行政大樓女廁,桃園區玉山里德壽街8號,無障礙廁所,各級機關學校
桃園市,桃園區,玉山里,1000301028-T-00798,陽明高中-行政大樓男廁,桃園區玉山里德壽街8號,無障礙廁所,各級機關學校
桃園市,桃園區,玉山里,1000301028-D-00020,玉山公園女廁,南豐二街與漢中路交口(陽明高中旁),無障礙廁所,公園
桃園市,桃園區,玉山里,1000301028-D-00019,玉山公園男廁,南豐二街與漢中路交口(陽明高中旁),無障礙廁所,公園
桃園市,桃園區,南華里,1000301027-E-00005,南門市場女廁,桃園區南昌東街1號,無障礙廁所,市場
桃園市,桃園區,南華里,1000301027-E-00004,南門市場男廁,桃園區南昌東街1號,無障礙廁所,市場
桃園市,桃園區,南門里,1000301026-Z-00007,台水桃園服務所2F女廁,桃園區中山路291號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00006,台水桃園服務所2F男廁,桃園區中山路291號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00005,台水桃園服務所1F女廁,桃園區中山路291號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00004,台水桃園服務所1F男廁,桃園區中山路291號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00003,台電桃園區營業處無障礙廁所,桃園區復興路352號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00002,台電桃園區營業處女廁,桃園區復興路352號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Z-00001,台電桃園區營業處男廁,桃園區復興路352號,無障礙廁所,公營事業機構設置供民眾使用者及其他
桃園市,桃園區,南門里,1000301026-Y-00003,交通部公路總局新竹區監理所桃園監理站1樓無障礙廁所,桃園區桃園區南門里介壽路416號,無障礙廁所,公家機關設置供民眾使用者
桃園市,桃園區,南門里,1000301026-X-00014,桃園慈護宮女廁,桃園區復興路二七五號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,南門里,1000301026-X-00013,桃園慈護宮男廁,桃園區復興路二七五號,無障礙廁所,寺廟教堂等宗教活動場所
桃園市,桃園區,中山里,1000301023-U-00006,桃園市圖書館(中路分館)3F女廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
桃園市,桃園區,中山里,1000301023-U-00005,桃園市圖書館(中路分館)3F男廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
桃園市,桃園區,中山里,1000301023-U-00004,桃園市圖書館(中路分館)2F女廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
桃園市,桃園區,中山里,1000301023-U-00003,桃園市圖書館(中路分館)2F男廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
桃園市,桃園區,中山里,1000301023-U-00002,桃園市圖書館(中路分館)1F女廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
桃園市,桃園區,中山里,1000301023-U-00001,桃園市圖書館(中路分館)1F男廁,桃園區宏昌七街166號,無障礙廁所,各級社教機關
